Timestamp                  	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 raw R (Ohm)	RTD1 raw R (Ohm)
9:19:09.253 PM 10/14/2022 	 3.998754 	 297.647000 	 44.546000 	 -86.171343 	 4.015273 	 297.647000 	 44.546000 	 -86.171343 	 99.699317 	 109.025892
9:19:21.753 PM 10/14/2022 	 3.996858 	 297.647000 	 44.546000 	 -88.915634 	 4.019522 	 297.647000 	 44.546000 	 -88.915634 	 99.698186 	 109.026547
9:19:34.503 PM 10/14/2022 	 3.998080 	 297.647000 	 44.546000 	 -86.428194 	 4.021189 	 297.647000 	 44.546000 	 -86.428194 	 99.696458 	 109.026189
9:19:47.003 PM 10/14/2022 	 3.990999 	 297.647000 	 44.546000 	 -87.427341 	 4.014048 	 297.647000 	 44.546000 	 -87.427341 	 99.694374 	 109.026011
9:19:59.753 PM 10/14/2022 	 3.999508 	 297.647000 	 44.546000 	 -87.479368 	 4.019120 	 297.647000 	 44.546000 	 -87.479368 	 99.693659 	 109.026249
9:20:12.503 PM 10/14/2022 	 3.999237 	 297.647000 	 44.546000 	 -87.358398 	 4.016268 	 297.647000 	 44.546000 	 -87.358398 	 99.692170 	 109.025236
9:20:25.253 PM 10/14/2022 	 3.995549 	 297.647000 	 44.546000 	 -87.124920 	 4.021015 	 297.647000 	 44.546000 	 -87.124920 	 99.690383 	 109.025296
9:20:38.253 PM 10/14/2022 	 3.995930 	 297.647000 	 44.546000 	 -87.504317 	 4.021285 	 297.647000 	 44.546000 	 -87.504317 	 99.689490 	 109.024641
9:20:51.003 PM 10/14/2022 	 3.998210 	 297.647000 	 44.546000 	 -88.292202 	 4.012986 	 297.647000 	 44.546000 	 -88.292202 	 99.687703 	 109.024879
9:21:04.003 PM 10/14/2022 	 3.994426 	 297.647000 	 44.546000 	 -88.451844 	 4.019344 	 297.647000 	 44.546000 	 -88.451844 	 99.686095 	 109.024819
9:21:17.003 PM 10/14/2022 	 3.994522 	 297.647000 	 44.546000 	 -88.115930 	 4.013998 	 297.647000 	 44.546000 	 -88.115930 	 99.684844 	 109.024224
9:21:29.753 PM 10/14/2022 	 4.000154 	 297.647000 	 44.546000 	 -87.460679 	 4.015299 	 297.647000 	 44.546000 	 -87.460679 	 99.683236 	 109.024045
9:21:42.503 PM 10/14/2022 	 3.996797 	 297.647000 	 44.546000 	 -86.778013 	 4.014103 	 297.647000 	 44.546000 	 -86.778013 	 99.681747 	 109.023807
9:21:55.254 PM 10/14/2022 	 4.001684 	 297.647000 	 44.546000 	 -88.131993 	 4.020217 	 297.647000 	 44.546000 	 -88.131993 	 99.680139 	 109.023628
9:22:08.254 PM 10/14/2022 	 3.984148 	 297.647000 	 44.546000 	 -88.200938 	 4.019030 	 297.647000 	 44.546000 	 -88.200938 	 99.678888 	 109.023390
9:22:21.004 PM 10/14/2022 	 3.992692 	 297.647000 	 44.546000 	 -88.185584 	 4.027405 	 297.647000 	 44.546000 	 -88.185584 	 99.678054 	 109.023330
9:22:33.753 PM 10/14/2022 	 3.990961 	 297.647000 	 44.546000 	 -87.669851 	 4.025243 	 297.647000 	 44.546000 	 -87.669851 	 99.676029 	 109.023271
9:22:46.503 PM 10/14/2022 	 4.000456 	 297.647000 	 44.546000 	 -87.018237 	 4.021518 	 297.647000 	 44.546000 	 -87.018237 	 99.675255 	 109.023866
